PlayerId,PlayerName,BirthDate,BirthYear,BirthMonth,BirthDay,Birthplace,Country,Height_info,Height,Weight,Position_info,Position,Shoots,DraftYear,DraftRound,RoundRank,Overall,Season,Team,GameType,GP,G,A,P,PlusMinus,PIM,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,FOW%
8469552,Tony Virta,1972-06-28,1972,06,28,"Hameenlinna, FIN",FIN,"5' 10""",70,187,RW,R,Left,2001,4,7,103,2000-2001,Tps Turko Tps,Playoffs,10,2,5,7,0,6,--,--,--,--,--,--,--,--,0
8469555,Christian Ehrhoff,1982-07-06,1982,07,06,"Moers, DEU",DEU,"6' 2""",74,201,D,D,Left,2001,4,10,106,2000-2001,EV Duisburg,Regular Season,6,1,2,3,--,12,--,--,--,--,--,--,--,--,0
8469555,Christian Ehrhoff,1982-07-06,1982,07,06,"Moers, DEU",DEU,"6' 2""",74,201,D,D,Left,2001,4,10,106,2000-2001,Krefeld Pinguine,Regular Season,58,3,11,14,--,73,--,--,--,--,--,--,--,--,0
8469555,Christian Ehrhoff,1982-07-06,1982,07,06,"Moers, DEU",DEU,"6' 2""",74,201,D,D,Left,2001,4,10,106,2000-2001,Germany,Regular Season,5,1,3,4,--,6,--,--,--,--,--,--,--,--,0
8469557,Tomi Maki,1983-08-19,1983,08,19,"Helsinki, FIN",FIN,"5' 11""",71,193,RW,R,Left,2001,4,12,108,2000-2001,Jokerit Helsinki U18,Regular Season,10,4,10,14,--,4,--,--,--,--,--,--,--,--,0
8469557,Tomi Maki,1983-08-19,1983,08,19,"Helsinki, FIN",FIN,"5' 11""",71,193,RW,R,Left,2001,4,12,108,2000-2001,Jokerit Jr. Jokerit Helsinki Jr.,Regular Season,39,7,8,15,--,10,--,--,--,--,--,--,--,--,0
8469557,Tomi Maki,1983-08-19,1983,08,19,"Helsinki, FIN",FIN,"5' 11""",71,193,RW,R,Left,2001,4,12,108,2000-2001,Finland,Regular Season,6,1,0,1,--,8,--,--,--,--,--,--,--,--,0
8469557,Tomi Maki,1983-08-19,1983,08,19,"Helsinki, FIN",FIN,"5' 11""",71,193,RW,R,Left,2001,4,12,108,2000-2001,Jokerit Helsinki U18,Playoffs,6,4,3,7,0,0,--,--,--,--,--,--,--,--,0
8469557,Tomi Maki,1983-08-19,1983,08,19,"Helsinki, FIN",FIN,"5' 11""",71,193,RW,R,Left,2001,4,12,108,2000-2001,Jokerit Jr. Jokerit Helsinki Jr.,Playoffs,2,0,0,0,0,2,--,--,--,--,--,--,0,0,0
8469558,Martti Jarventie,1976-04-04,1976,04,04,"Tampere, FIN",FIN,"5' 11""",71,196,D,D,Left,2001,4,13,109,2000-2001,Tps Turko Tps,Regular Season,56,5,14,19,--,71,--,--,--,--,--,--,--,--,0
8469558,Martti Jarventie,1976-04-04,1976,04,04,"Tampere, FIN",FIN,"5' 11""",71,196,D,D,Left,2001,4,13,109,2000-2001,Tps Turko Tps,Playoffs,10,1,2,3,0,4,--,--,--,--,--,--,--,--,0
8469561,Bryce Lampman,1982-08-31,1982,08,31,"Rochester, MN, USA",USA,"6' 1""",73,205,D,D,Left,2001,4,17,113,2000-2001,Omaha Lancers,Regular Season,55,10,11,21,--,77,--,--,--,--,--,--,--,--,0
8469561,Bryce Lampman,1982-08-31,1982,08,31,"Rochester, MN, USA",USA,"6' 1""",73,205,D,D,Left,2001,4,17,113,2000-2001,Omaha Lancers,Playoffs,12,1,4,5,--,12,--,--,--,--,--,--,--,--,0
8469564,Richard Petiot,1982-08-20,1982,08,20,"Daysland, AB, CAN",CAN,"6' 3""",75,215,D,D,Left,2001,4,20,116,2000-2001,Camrose Camrose Kodiaks,Regular Season,55,8,16,24,--,81,--,--,--,--,--,--,--,--,0
8469564,Richard Petiot,1982-08-20,1982,08,20,"Daysland, AB, CAN",CAN,"6' 3""",75,215,D,D,Left,2001,4,20,116,2000-2001,Camrose Kodiaks,Regular Season,3,0,1,1,--,4,--,--,--,--,--,--,--,--,0
8469564,Richard Petiot,1982-08-20,1982,08,20,"Daysland, AB, CAN",CAN,"6' 3""",75,215,D,D,Left,2001,4,20,116,2000-2001,Camrose Camrose Kodiaks,Playoffs,8,2,1,3,--,8,--,--,--,--,--,--,--,--,0
8469564,Richard Petiot,1982-08-20,1982,08,20,"Daysland, AB, CAN",CAN,"6' 3""",75,215,D,D,Left,2001,4,20,116,2000-2001,Camrose Kodiaks,Playoffs,3,0,1,1,--,4,--,--,--,--,--,--,--,--,0
8469575,Christoph Schubert,1982-02-05,1982,02,05,"Munich, DEU",DEU,"6' 3""",75,230,D,D,Left,2001,4,31,127,2000-2001,Munchen Barons,Regular Season,55,6,3,9,--,80,--,--,--,--,--,--,--,--,0
8469575,Christoph Schubert,1982-02-05,1982,02,05,"Munich, DEU",DEU,"6' 3""",75,230,D,D,Left,2001,4,31,127,2000-2001,Germany,Regular Season,5,1,1,2,--,10,--,--,--,--,--,--,--,--,0
8469575,Christoph Schubert,1982-02-05,1982,02,05,"Munich, DEU",DEU,"6' 3""",75,230,D,D,Left,2001,4,31,127,2000-2001,Germany,Regular Season,1,0,0,0,--,0,--,--,--,--,--,--,--,--,0
8469575,Christoph Schubert,1982-02-05,1982,02,05,"Munich, DEU",DEU,"6' 3""",75,230,D,D,Left,2001,4,31,127,2000-2001,Germany,Regular Season,3,0,0,0,--,0,--,--,--,--,--,--,--,--,0
8469575,Christoph Schubert,1982-02-05,1982,02,05,"Munich, DEU",DEU,"6' 3""",75,230,D,D,Left,2001,4,31,127,2000-2001,Munchen Barons,Playoffs,10,0,2,2,--,27,--,--,--,--,--,--,--,--,0
8469581,Kyle Wellwood,1983-05-16,1983,05,16,"Windsor, ON, CAN",CAN,"5' 10""",70,181,C,C,Right,2001,5,3,134,2000-2001,Belleville Bulls,Regular Season,68,35,83,118,--,24,--,--,--,--,--,--,--,--,0
8469581,Kyle Wellwood,1983-05-16,1983,05,16,"Windsor, ON, CAN",CAN,"5' 10""",70,181,C,C,Right,2001,5,3,134,2000-2001,Belleville Bulls,Playoffs,10,3,16,19,--,4,--,--,--,--,--,--,--,--,0
8469582,Colin Stuart,1982-07-08,1982,07,08,"Rochester, MN, USA",USA,"6' 2""",74,205,LW,L,Left,2001,5,4,135,2000-2001,Colorado College,Regular Season,41,2,7,9,--,26,--,--,--,--,--,--,--,--,0
8469584,Joel Perrault,1983-04-06,1983,04,06,"Montreal, QC, CAN",CAN,"6' 2""",74,212,C,C,Right,2001,5,6,137,2000-2001,Baie-Comeau Drakkar,Regular Season,68,10,14,24,--,46,--,--,--,--,--,--,--,--,0
8469584,Joel Perrault,1983-04-06,1983,04,06,"Montreal, QC, CAN",CAN,"6' 2""",74,212,C,C,Right,2001,5,6,137,2000-2001,Baie-Comeau Drakkar,Playoffs,11,1,1,2,--,10,--,--,--,--,--,--,--,--,0
8469587,Tomas Plihal,1983-03-28,1983,03,28,"Frydlant, CZE",CZE,"6' 1""",73,210,C,C,Left,2001,5,9,140,2000-2001,HC Liberec U17,Regular Season,18,3,5,8,--,--,--,--,--,--,--,--,--,--,0
8469587,Tomas Plihal,1983-03-28,1983,03,28,"Frydlant, CZE",CZE,"6' 1""",73,210,C,C,Left,2001,5,9,140,2000-2001,HC Liberec Jr.,Regular Season,33,16,12,28,--,--,--,--,--,--,--,--,--,--,0
8469587,Tomas Plihal,1983-03-28,1983,03,28,"Frydlant, CZE",CZE,"6' 1""",73,210,C,C,Left,2001,5,9,140,2000-2001,Czech Republic,Regular Season,7,1,1,2,--,2,--,--,--,--,--,--,--,--,0
8469588,Cole Jarrett,1983-01-04,1983,01,04,"Sault Ste. Marie, ON, CAN",CAN,"5' 10""",70,200,LW,L,Left,2001,5,10,141,2000-2001,Plymouth Whalers,Regular Season,60,12,36,48,--,98,--,--,--,--,--,--,--,--,0
8469588,Cole Jarrett,1983-01-04,1983,01,04,"Sault Ste. Marie, ON, CAN",CAN,"5' 10""",70,200,LW,L,Left,2001,5,10,141,2000-2001,Plymouth Whalers,Playoffs,19,6,12,18,--,29,--,--,--,--,--,--,--,--,0
8469591,Cody McCormick,1983-04-18,1983,04,18,"London, ON, CAN",CAN,"6' 2""",74,222,C,C,Right,2001,5,13,144,2000-2001,Belleville Bulls,Regular Season,66,7,16,23,--,135,--,--,--,--,--,--,--,--,0
8469591,Cody McCormick,1983-04-18,1983,04,18,"London, ON, CAN",CAN,"6' 2""",74,222,C,C,Right,2001,5,13,144,2000-2001,Belleville Bulls,Playoffs,10,1,1,2,--,23,--,--,--,--,--,--,--,--,0
8469593,Jussi Timonen,1983-06-29,1983,06,29,"Kuopio, FIN",FIN,"6' 0""",72,200,D,D,Left,2001,5,15,146,2000-2001,KalPa Kuopio U18,Regular Season,4,1,4,5,--,10,--,--,--,--,--,--,--,--,0
8469593,Jussi Timonen,1983-06-29,1983,06,29,"Kuopio, FIN",FIN,"6' 0""",72,200,D,D,Left,2001,5,15,146,2000-2001,KalPa Kuopio Jr.,Regular Season,38,6,7,13,--,22,--,--,--,--,--,--,--,--,0
8469593,Jussi Timonen,1983-06-29,1983,06,29,"Kuopio, FIN",FIN,"6' 0""",72,200,D,D,Left,2001,5,15,146,2000-2001,Kalpa Kuopio,Regular Season,7,0,1,1,--,2,--,--,--,--,--,--,--,--,0
8469593,Jussi Timonen,1983-06-29,1983,06,29,"Kuopio, FIN",FIN,"6' 0""",72,200,D,D,Left,2001,5,15,146,2000-2001,Finland,Regular Season,6,0,2,2,--,2,--,--,--,--,--,--,--,--,0
8469593,Jussi Timonen,1983-06-29,1983,06,29,"Kuopio, FIN",FIN,"6' 0""",72,200,D,D,Left,2001,5,15,146,2000-2001,Kalpa Kuopio,Playoffs,2,1,0,1,0,0,--,--,--,--,--,--,--,--,0
8469598,Kevin Bieksa,1981-06-16,1981,06,16,"Grimsby, ON, CAN",CAN,"6' 1""",73,200,D,D,Right,2001,5,20,151,2000-2001,Bowling Green U. Falcons,Regular Season,35,4,9,13,--,90,--,--,--,--,--,--,--,--,0
8469610,Andreas Salomonsson,1973-12-19,1973,12,19,"Ornskolds, SWE",SWE,"6' 1""",73,200,C,C,Left,2001,5,32,163,2000-2001,Djurgarden Djurgardens IF Stockholm,Regular Season,48,10,12,22,--,46,--,--,--,--,--,--,--,--,0
8469610,Andreas Salomonsson,1973-12-19,1973,12,19,"Ornskolds, SWE",SWE,"6' 1""",73,200,C,C,Left,2001,5,32,163,2000-2001,Sweden,Regular Season,9,4,0,4,--,4,--,--,--,--,--,--,--,--,0
8469610,Andreas Salomonsson,1973-12-19,1973,12,19,"Ornskolds, SWE",SWE,"6' 1""",73,200,C,C,Left,2001,5,32,163,2000-2001,Djurgarden Djurgardens IF Stockholm,Playoffs,13,3,4,7,--,31,--,--,--,--,--,--,--,--,0
8469615,Maxim Kondratiev,1983-01-20,1983,01,20,"Togliatti, RUS",RUS,"6' 1""",73,197,D,D,Left,2001,6,3,168,2000-2001,Samara,Regular Season,18,2,1,3,--,24,--,--,--,--,--,--,--,--,0
8469619,Dennis Seidenberg,1981-07-18,1981,07,18,"Schwenningen, DEU",DEU,"6' 0""",72,198,D,D,Left,2001,6,7,172,2000-2001,Mannheimer ERC Jr.,Regular Season,9,3,8,11,--,20,--,--,--,--,--,--,--,--,0
8469619,Dennis Seidenberg,1981-07-18,1981,07,18,"Schwenningen, DEU",DEU,"6' 0""",72,198,D,D,Left,2001,6,7,172,2000-2001,Mannheim Adler,Regular Season,55,2,5,7,--,6,--,--,--,--,--,--,--,--,0
8469619,Dennis Seidenberg,1981-07-18,1981,07,18,"Schwenningen, DEU",DEU,"6' 0""",72,198,D,D,Left,2001,6,7,172,2000-2001,Germany,Regular Season,5,1,3,4,--,2,--,--,--,--,--,--,--,--,0
8469619,Dennis Seidenberg,1981-07-18,1981,07,18,"Schwenningen, DEU",DEU,"6' 0""",72,198,D,D,Left,2001,6,7,172,2000-2001,Germany,Regular Season,7,0,1,1,--,2,--,--,--,--,--,--,--,--,0
8469619,Dennis Seidenberg,1981-07-18,1981,07,18,"Schwenningen, DEU",DEU,"6' 0""",72,198,D,D,Left,2001,6,7,172,2000-2001,Mannheim Adler,Playoffs,12,0,1,1,--,10,--,--,--,--,--,--,--,--,0
8469622,Ryane Clowe,1982-09-30,1982,09,30,"St. John's, NL, CAN",CAN,"6' 3""",75,225,LW,L,Left,2001,6,10,175,2000-2001,Rimouski Oceanic,Regular Season,32,15,10,25,--,43,--,--,--,--,--,--,--,--,0
8469622,Ryane Clowe,1982-09-30,1982,09,30,"St. John's, NL, CAN",CAN,"6' 3""",75,225,LW,L,Left,2001,6,10,175,2000-2001,Rimouski Oceanic,Playoffs,11,8,1,9,--,12,--,--,--,--,--,--,--,--,0
8469623,Marek Zidlicky,1977-02-03,1977,02,03,"Most, CZE",CZE,"5' 11""",71,190,D,D,Right,2001,6,11,176,2000-2001,Hifk Helsinki,Regular Season,51,12,25,37,--,146,--,--,--,--,--,--,--,--,0
8469623,Marek Zidlicky,1977-02-03,1977,02,03,"Most, CZE",CZE,"5' 11""",71,190,D,D,Right,2001,6,11,176,2000-2001,Hifk Helsinki,Playoffs,5,0,1,1,--,6,--,--,--,--,--,--,--,--,0
8469626,Andrew Alberts,1981-06-30,1981,06,30,"Minneapolis, MN, USA",USA,"6' 5""",77,218,D,D,Left,2001,6,14,179,2000-2001,Waterloo Black Hawks,Regular Season,54,4,10,14,--,128,--,--,--,--,--,--,--,--,0
8469629,Tom Cavanagh,1982-03-24,1982,03,24,"Warwick, RI, USA",USA,"6' 0""",72,200,RW,R,Left,2001,6,17,182,2000-2001,Phillips Exeter Academy Big Red,Regular Season,31,42,40,82,--,34,--,--,--,--,--,--,--,--,0
8469638,Jussi Jokinen,1983-04-01,1983,04,01,"Kalajoki, FIN",FIN,"5' 11""",71,198,LW,L,Left,2001,6,27,192,2000-2001,Karpat Oulu U18,Regular Season,1,2,1,3,--,0,--,--,--,--,--,--,--,--,0
8469638,Jussi Jokinen,1983-04-01,1983,04,01,"Kalajoki, FIN",FIN,"5' 11""",71,198,LW,L,Left,2001,6,27,192,2000-2001,Karpat Jr. Karpat Oulu Jr.,Regular Season,41,18,31,49,--,69,--,--,--,--,--,--,--,--,0
8469638,Jussi Jokinen,1983-04-01,1983,04,01,"Kalajoki, FIN",FIN,"5' 11""",71,198,LW,L,Left,2001,6,27,192,2000-2001,Finland,Regular Season,6,2,0,2,--,2,--,--,--,--,--,--,--,--,0
8469638,Jussi Jokinen,1983-04-01,1983,04,01,"Kalajoki, FIN",FIN,"5' 11""",71,198,LW,L,Left,2001,6,27,192,2000-2001,Karpat Jr. Karpat Oulu Jr.,Playoffs,6,2,1,3,0,0,--,--,--,--,--,--,--,--,0
8469639,Brooks Laich,1983-06-23,1983,06,23,"Wawota, SK, CAN",CAN,"6' 2""",74,200,C,C,Left,2001,6,28,193,2000-2001,Moose Jaw Warriors,Regular Season,71,9,21,30,--,28,--,--,--,--,--,--,--,--,0
8469639,Brooks Laich,1983-06-23,1983,06,23,"Wawota, SK, CAN",CAN,"6' 2""",74,200,C,C,Left,2001,6,28,193,2000-2001,Moose Jaw Warriors,Playoffs,4,0,0,0,--,5,--,--,--,--,--,--,--,--,0
8469647,Derek Boogaard,1982-06-23,1982,06,23,"Saskatoon, SK, CAN",CAN,"6' 7""",79,265,LW,L,Left,2001,7,6,202,2000-2001,Prince George Cougars,Regular Season,61,1,8,9,--,245,--,--,--,--,--,--,--,--,0
8469647,Derek Boogaard,1982-06-23,1982,06,23,"Saskatoon, SK, CAN",CAN,"6' 7""",79,265,LW,L,Left,2001,7,6,202,2000-2001,Prince George Cougars,Playoffs,6,1,0,1,--,31,--,--,--,--,--,--,--,--,0
8469656,Jason King,1981-09-14,1981,09,14,"Corner Brook, NL, CAN",CAN,"6' 0""",72,193,RW,R,Left,2001,7,16,212,2000-2001,Halifax Mooseheads,Regular Season,72,48,41,89,--,78,--,--,--,--,--,--,--,--,0
8469656,Jason King,1981-09-14,1981,09,14,"Corner Brook, NL, CAN",CAN,"6' 0""",72,193,RW,R,Left,2001,7,16,212,2000-2001,Halifax Mooseheads,Playoffs,6,3,2,5,--,16,--,--,--,--,--,--,--,--,0
8469664,David Moss,1981-12-28,1981,12,28,"Livonia, MI, USA",USA,"6' 4""",76,210,RW,R,Right,2001,7,24,220,2000-2001,St. Louis Jr. Blues,Regular Season,9,2,2,4,--,2,--,--,--,--,--,--,--,--,0
8469664,David Moss,1981-12-28,1981,12,28,"Livonia, MI, USA",USA,"6' 4""",76,210,RW,R,Right,2001,7,24,220,2000-2001,Cedar Rapids Roughriders,Regular Season,51,20,18,38,--,14,--,--,--,--,--,--,--,--,0
8469664,David Moss,1981-12-28,1981,12,28,"Livonia, MI, USA",USA,"6' 4""",76,210,RW,R,Right,2001,7,24,220,2000-2001,Cedar Rapids Roughriders,Playoffs,4,0,1,1,--,2,--,--,--,--,--,--,--,--,0
8469665,Johnny Oduya,1981-10-01,1981,10,01,"Stockholm, SWE",SWE,"6' 0""",72,195,D,D,Left,2001,7,25,221,2000-2001,Moncton Wildcats,Regular Season,44,11,38,49,--,147,--,--,--,--,--,--,--,--,0
8469665,Johnny Oduya,1981-10-01,1981,10,01,"Stockholm, SWE",SWE,"6' 0""",72,195,D,D,Left,2001,7,25,221,2000-2001,Victoriaville Tigres,Regular Season,24,3,16,19,--,112,--,--,--,--,--,--,--,--,0
8469665,Johnny Oduya,1981-10-01,1981,10,01,"Stockholm, SWE",SWE,"6' 0""",72,195,D,D,Left,2001,7,25,221,2000-2001,Victoriaville Tigres,Playoffs,13,4,9,13,--,10,--,--,--,--,--,--,--,--,0
8469666,Brandon Bochenski,1982-04-04,1982,04,04,"Blaine, MN, USA",USA,"6' 1""",73,195,RW,R,Right,2001,7,27,223,2000-2001,Lincoln Stars,Regular Season,55,47,33,80,--,22,--,--,--,--,--,--,--,--,0
8469666,Brandon Bochenski,1982-04-04,1982,04,04,"Blaine, MN, USA",USA,"6' 1""",73,195,RW,R,Right,2001,7,27,223,2000-2001,Lincoln Stars,Playoffs,11,5,7,12,--,4,--,--,--,--,--,--,--,--,0
8469667,Tony Martensson,1980-06-23,1980,06,23,"Brynas, SWE",SWE,"6' 0""",72,192,C,C,Left,2001,7,28,224,2000-2001,Brynas Brynas If Gavle,Regular Season,50,15,11,26,--,20,--,--,--,--,--,--,--,--,0
8469667,Tony Martensson,1980-06-23,1980,06,23,"Brynas, SWE",SWE,"6' 0""",72,192,C,C,Left,2001,7,28,224,2000-2001,Brynas IF Gavle Jr.,Regular Season,1,1,0,1,--,0,--,--,--,--,--,--,--,--,0
8469667,Tony Martensson,1980-06-23,1980,06,23,"Brynas, SWE",SWE,"6' 0""",72,192,C,C,Left,2001,7,28,224,2000-2001,Brynas Brynas If Gavle,Playoffs,4,0,1,1,--,2,--,--,--,--,--,--,--,--,0
8469668,David Printz,1980-07-24,1980,07,24,"Stockholm, SWE",SWE,"6' 5""",77,220,D,D,Left,2001,7,29,225,2000-2001,Great Falls Americans,Regular Season,54,13,23,36,--,93,--,--,--,--,--,--,--,--,0
8469668,David Printz,1980-07-24,1980,07,24,"Stockholm, SWE",SWE,"6' 5""",77,220,D,D,Left,2001,7,29,225,2000-2001,Great Falls Americans,Playoffs,13,3,5,8,--,16,--,--,--,--,--,--,--,--,0
8469670,Marek Svatos,1982-06-17,1982,06,17,"Kosice, SVK",SVK,"5' 10""",70,185,RW,R,Right,2001,7,31,227,2000-2001,Kootenay Ice,Regular Season,39,23,18,41,--,47,--,--,--,--,--,--,--,--,0
8469670,Marek Svatos,1982-06-17,1982,06,17,"Kosice, SVK",SVK,"5' 10""",70,185,RW,R,Right,2001,7,31,227,2000-2001,Kootenay Ice,Playoffs,11,7,2,9,--,26,--,--,--,--,--,--,--,--,0
8469672,Aaron Voros,1981-07-02,1981,07,02,"Vancouver, BC, CAN",CAN,"6' 2""",74,210,LW,L,Left,2001,8,2,229,2000-2001,Victoria Grizzlies,Regular Season,57,34,34,68,--,196,--,--,--,--,--,--,--,--,0
8469672,Aaron Voros,1981-07-02,1981,07,02,"Vancouver, BC, CAN",CAN,"6' 2""",74,210,LW,L,Left,2001,8,2,229,2000-2001,Victoria Grizzlies,Playoffs,30,16,15,31,--,--,--,--,--,--,--,--,--,--,0
8469681,Ryan Hollweg,1983-04-23,1983,04,23,"Downey, CA, USA",USA,"5' 10""",70,212,LW,L,Left,2001,8,11,238,2000-2001,Medicine Hat Tigers,Regular Season,65,19,39,58,--,125,--,--,--,--,--,--,--,--,0
8469684,Milan Jurcina,1983-06-07,1983,06,07,"Liptovsky Mikulas, SVK",SVK,"6' 4""",76,253,D,D,Right,2001,8,14,241,2000-2001,Halifax Mooseheads,Regular Season,68,0,5,5,--,56,--,--,--,--,--,--,--,--,0
8469684,Milan Jurcina,1983-06-07,1983,06,07,"Liptovsky Mikulas, SVK",SVK,"6' 4""",76,253,D,D,Right,2001,8,14,241,2000-2001,Slovakia,Regular Season,6,0,0,0,--,6,--,--,--,--,--,--,--,--,0
8469684,Milan Jurcina,1983-06-07,1983,06,07,"Liptovsky Mikulas, SVK",SVK,"6' 4""",76,253,D,D,Right,2001,8,14,241,2000-2001,Halifax Mooseheads,Playoffs,6,0,2,2,--,12,--,--,--,--,--,--,--,--,0
8469685,Andrew Murray,1981-11-06,1981,11,06,"Selkirk, MB, CAN",CAN,"6' 2""",74,210,C,C,Left,2001,8,15,242,2000-2001,Selkirk Steelers,Regular Season,64,46,56,102,--,72,--,--,--,--,--,--,--,--,0
8469685,Andrew Murray,1981-11-06,1981,11,06,"Selkirk, MB, CAN",CAN,"6' 2""",74,210,C,C,Left,2001,8,15,242,2000-2001,Selkirk Steelers,Playoffs,5,3,0,3,--,6,--,--,--,--,--,--,--,--,0
8469689,Tomas Mojzis,1982-05-02,1982,05,02,"Kolin, CZE",CZE,"6' 1""",73,195,D,D,Left,2001,8,19,246,2000-2001,Moose Jaw Warriors,Regular Season,72,11,25,36,--,115,--,--,--,--,--,--,--,--,0
8469689,Tomas Mojzis,1982-05-02,1982,05,02,"Kolin, CZE",CZE,"6' 1""",73,195,D,D,Left,2001,8,19,246,2000-2001,Moose Jaw Warriors,Playoffs,4,0,1,1,--,8,--,--,--,--,--,--,--,--,0
8469691,Kari Haakana,1973-11-08,1973,11,08,"Outokumpu, FIN",FIN,"6' 1""",73,220,D,D,Left,2001,8,21,248,2000-2001,Jokerit Jokerit Helsinki,Regular Season,52,2,8,10,--,98,--,--,--,--,--,--,--,--,0
8469691,Kari Haakana,1973-11-08,1973,11,08,"Outokumpu, FIN",FIN,"6' 1""",73,220,D,D,Left,2001,8,21,248,2000-2001,Jokerit Jokerit Helsinki,Playoffs,5,0,0,0,0,2,--,--,--,--,--,--,0,0,0
8469696,Petr Cajanek,1975-08-18,1975,08,18,"Zlinia, CZE",CZE,"5' 11""",71,186,C,C,Left,2001,8,26,253,2000-2001,HC Continental Zlin,Regular Season,52,18,31,49,--,105,--,--,--,--,--,--,--,--,0
8469696,Petr Cajanek,1975-08-18,1975,08,18,"Zlinia, CZE",CZE,"5' 11""",71,186,C,C,Left,2001,8,26,253,2000-2001,Czech Republic,Regular Season,9,2,6,8,--,4,--,--,--,--,--,--,--,--,0
8469696,Petr Cajanek,1975-08-18,1975,08,18,"Zlinia, CZE",CZE,"5' 11""",71,186,C,C,Left,2001,8,26,253,2000-2001,HC Continental Zlin,Playoffs,6,0,4,4,--,22,--,--,--,--,--,--,--,--,0
8469701,Dmitri Bykov,1977-05-05,1977,05,05,"Izhevsk, RUS",RUS,"6' 1""",73,190,D,D,Left,2001,8,31,258,2000-2001,Ak Bars Kazan,Regular Season,39,3,8,11,--,28,--,--,--,--,--,--,--,--,0
8469701,Dmitri Bykov,1977-05-05,1977,05,05,"Izhevsk, RUS",RUS,"6' 1""",73,190,D,D,Left,2001,8,31,258,2000-2001,Ak Bars Kazan,Playoffs,4,0,1,1,--,4,--,--,--,--,--,--,--,--,0
8469707,PA Parenteau,1983-03-24,1983,03,24,"Hull, QC, CAN",CAN,"6' 0""",72,200,RW,R,Right,2001,9,5,264,2000-2001,Moncton Wildcats,Regular Season,45,10,19,29,--,38,--,--,--,--,--,--,--,--,0
8469707,PA Parenteau,1983-03-24,1983,03,24,"Hull, QC, CAN",CAN,"6' 0""",72,200,RW,R,Right,2001,9,5,264,2000-2001,Chicoutimi Sagueneens,Regular Season,28,10,13,23,--,14,--,--,--,--,--,--,--,--,0
8469707,PA Parenteau,1983-03-24,1983,03,24,"Hull, QC, CAN",CAN,"6' 0""",72,200,RW,R,Right,2001,9,5,264,2000-2001,Chicoutimi Sagueneens,Playoffs,7,4,7,11,--,2,--,--,--,--,--,--,--,--,0
8469710,Ivan Majesky,1976-09-02,1976,09,02,"Banska Bystrica, SVK",SVK,"6' 4""",76,231,D,D,Right,2001,9,8,267,2000-2001,Ilves Tampere,Regular Season,54,2,14,16,--,99,--,--,--,--,--,--,--,--,0
8469710,Ivan Majesky,1976-09-02,1976,09,02,"Banska Bystrica, SVK",SVK,"6' 4""",76,231,D,D,Right,2001,9,8,267,2000-2001,Ilves Tampere,Playoffs,9,0,1,1,--,6,--,--,--,--,--,--,--,--,0
8469714,Mikko Lehtonen,1978-06-12,1978,06,12,"Oulu, FIN",FIN,"6' 1""",73,194,D,D,Left,2001,9,12,271,2000-2001,Karpat Karpat Oulu,Regular Season,54,6,9,15,--,58,--,--,--,--,--,--,--,--,0
8469714,Mikko Lehtonen,1978-06-12,1978,06,12,"Oulu, FIN",FIN,"6' 1""",73,194,D,D,Left,2001,9,12,271,2000-2001,Karpat Karpat Oulu,Playoffs,9,0,3,3,0,4,--,--,--,--,--,--,0,0,0
8469715,Ales Pisa,1977-01-02,1977,01,02,"Pardubice, CZE",CZE,"6' 0""",72,200,D,D,Right,2001,9,13,272,2000-2001,HC IPB Pojistovna Pardubice,Regular Season,47,10,13,23,--,75,--,--,--,--,--,--,--,--,0
8469715,Ales Pisa,1977-01-02,1977,01,02,"Pardubice, CZE",CZE,"6' 0""",72,200,D,D,Right,2001,9,13,272,2000-2001,HC IPB Pojistovna Pardubice,Playoffs,7,2,2,4,--,4,--,--,--,--,--,--,--,--,0
8469720,Shay Stephenson,1983-09-13,1983,09,13,"Outlook, SK, CAN",CAN,"6' 2""",74,180,LW,L,Left,2003,7,1,198,2002-2003,Red Deer Rebels,Regular Season,67,17,15,32,16,84,2,--,0,--,--,--,--,--,0
8469720,Shay Stephenson,1983-09-13,1983,09,13,"Outlook, SK, CAN",CAN,"6' 2""",74,180,LW,L,Left,2003,7,1,198,2002-2003,Red Deer Rebels,Playoffs,23,6,5,11,--,33,1,--,0,--,--,--,--,--,0
8469728,Toni Dahlman,1979-09-03,1979,09,03,"Helsinki, FIN",FIN,"6' 0""",72,198,RW,R,Right,2001,9,27,286,2000-2001,Ilves Tampere,Regular Season,56,10,18,28,--,16,--,--,--,--,--,--,--,--,0
8469728,Toni Dahlman,1979-09-03,1979,09,03,"Helsinki, FIN",FIN,"6' 0""",72,198,RW,R,Right,2001,9,27,286,2000-2001,Ilves Tampere,Playoffs,9,3,2,5,0,2,--,--,--,--,--,--,--,--,0
8469733,Cam Paddock,1983-03-22,1983,03,22,"N. Vancouver, BC, CAN",CAN,"6' 0""",72,178,C,C,Right,2002,5,6,137,2001-2002,Kelowna Rockets,Regular Season,72,38,35,73,6,122,11,--,4,--,4,--,--,--,0
8469733,Cam Paddock,1983-03-22,1983,03,22,"N. Vancouver, BC, CAN",CAN,"6' 0""",72,178,C,C,Right,2002,5,6,137,2001-2002,Kelowna Rockets,Playoffs,15,8,6,14,--,35,5,--,0,--,1,--,--,--,0
